Id,MSSubClass,LotFrontage,LotArea,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Neighborhood
142,20,78,11645,1Story,7,5,2005,0,Gd,1300,0,434,1734,1734,0,0,1734,1,0,2,0,3,1,7,0,2005,2,660,160,24,0,0,0,0,0,1,2006,260000,CollgCr
143,50,71,8520,1.5Fin,5,4,1952,0,TA,507,0,403,910,910,475,0,1385,0,0,2,0,4,1,6,0,2000,2,720,0,0,0,0,0,0,0,6,2010,166000,NAmes
144,20,78,10335,1Story,7,5,1999,183,Gd,679,0,811,1490,1501,0,0,1501,1,0,2,0,3,1,6,0,1999,2,577,144,29,0,0,0,0,0,6,2009,204000,CollgCr
145,90,70,9100,1Story,5,5,1963,336,TA,1332,0,396,1728,1728,0,0,1728,1,0,2,0,6,2,10,0,1963,2,504,0,0,0,0,0,0,0,11,2006,125000,Sawyer
146,160,24,2522,2Story,6,5,2004,50,Gd,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,4,2006,130000,Edwards
147,30,51,6120,1Story,5,7,1931,0,TA,209,0,506,715,875,0,0,875,1,0,1,0,2,1,5,0,1931,1,180,48,0,0,0,0,0,0,11,2009,105000,BrkSide
148,60,NA,9505,2Story,7,5,2001,180,Gd,0,0,884,884,884,1151,0,2035,0,0,2,1,3,1,8,1,2001,2,434,144,48,0,0,0,0,0,5,2010,222500,Gilbert
149,20,63,7500,1Story,7,5,2004,120,TA,680,0,400,1080,1080,0,0,1080,1,0,1,0,3,1,6,0,NA,0,0,0,0,0,0,0,0,0,4,2008,141000,SawyerW
150,50,NA,6240,1.5Fin,5,4,1936,0,TA,0,0,896,896,896,448,0,1344,0,0,1,0,3,1,7,0,1936,1,240,200,114,0,0,0,0,0,4,2006,115000,BrkSide
151,20,120,10356,1Story,5,6,1975,0,TA,716,0,253,969,969,0,0,969,0,0,1,1,3,1,5,0,1975,2,440,0,0,0,0,0,0,0,1,2007,122000,CollgCr
152,20,107,13891,1Story,8,5,2007,436,Gd,1400,0,310,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,2007,3,866,0,102,0,0,0,0,0,1,2008,372402,NridgHt
153,60,NA,14803,2Story,6,5,1971,252,TA,416,0,409,825,1097,896,0,1993,0,0,2,1,4,1,8,1,1971,2,495,0,66,0,0,0,0,0,6,2006,190000,NWAmes
154,20,NA,13500,1Story,6,7,1960,0,TA,429,1080,93,1602,1252,0,0,1252,1,0,1,0,1,1,4,1,1960,2,564,409,0,0,0,0,0,0,3,2008,235000,ClearCr
155,30,84,11340,1Story,6,5,1923,0,TA,0,0,1200,1200,1200,0,0,1200,0,0,1,0,4,1,7,0,1923,1,312,0,0,228,0,0,0,0,3,2006,125000,OldTown
156,50,60,9600,1.5Fin,6,5,1924,0,TA,0,0,572,572,572,524,0,1096,0,0,1,0,2,1,5,0,NA,0,0,0,8,128,0,0,0,0,4,2008,79000,Edwards
157,20,60,7200,1Story,5,7,1950,0,TA,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,5,0,1950,2,625,0,0,0,0,0,0,0,6,2006,109500,NAmes
158,60,92,12003,2Story,8,5,2009,84,Gd,0,0,774,774,774,1194,0,1968,0,0,2,1,4,1,8,1,2009,3,680,0,75,0,0,0,0,0,5,2010,269500,Timber
159,60,100,12552,2Story,7,5,2004,0,Gd,222,0,769,991,991,956,0,1947,0,0,2,1,3,1,8,1,2004,2,678,0,136,0,0,0,0,0,5,2010,254900,Somerst
160,60,134,19378,2Story,7,5,2005,456,Gd,57,0,1335,1392,1392,1070,0,2462,1,0,2,1,4,1,9,1,2006,2,576,239,132,0,168,0,0,0,3,2006,320000,Gilbert
161,20,NA,11120,1Story,6,6,1984,0,TA,660,0,572,1232,1232,0,0,1232,0,0,2,0,3,1,6,0,1984,2,516,0,0,0,0,0,0,0,6,2008,162500,Veenker
162,60,110,13688,2Story,9,5,2003,664,Gd,1016,0,556,1572,1572,1096,0,2668,1,0,2,1,3,1,10,2,2003,3,726,400,0,0,0,0,0,0,3,2008,412500,NridgHt
163,20,95,12182,1Story,7,5,2005,226,Gd,1201,0,340,1541,1541,0,0,1541,0,0,2,0,3,1,7,1,2005,2,532,0,70,0,0,0,0,0,5,2010,220000,NridgHt
164,45,55,5500,1.5Unf,4,6,1956,0,TA,0,0,882,882,882,0,0,882,0,0,1,0,1,1,4,0,NA,0,0,0,0,0,0,0,0,0,4,2007,103200,OldTown
165,40,40,5400,1Story,6,7,1926,0,TA,370,0,779,1149,1149,467,0,1616,0,0,2,0,3,1,5,0,1926,1,216,0,0,183,0,0,0,0,10,2007,152000,OldTown
166,190,62,10106,1.5Fin,5,7,1940,0,TA,351,181,112,644,808,547,0,1355,1,0,2,0,4,2,6,0,NA,0,0,140,0,0,0,0,0,0,9,2008,127500,Edwards
167,20,NA,10708,1Story,5,5,1955,0,Gd,379,768,470,1617,1867,0,0,1867,1,0,1,0,2,1,7,3,1955,1,303,476,0,0,0,142,0,0,11,2009,190000,ClearCr
168,60,86,10562,2Story,8,5,2007,300,Gd,1288,0,294,1582,1610,551,0,2161,1,0,1,1,3,1,8,1,2007,3,789,178,120,0,0,0,0,0,11,2007,325624,NridgHt
169,60,62,8244,2Story,7,5,2004,0,Gd,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2004,2,440,100,48,0,0,0,0,0,5,2007,183500,Gilbert
170,20,NA,16669,1Story,8,6,1981,653,Gd,0,0,1686,1686,1707,0,0,1707,0,0,2,1,2,1,6,1,1981,2,511,574,64,0,0,0,0,0,1,2006,228000,Timber
171,50,NA,12358,1.5Fin,5,6,1941,0,TA,360,0,360,720,854,0,528,1382,0,0,1,1,2,1,7,0,1991,2,660,237,0,0,0,0,0,0,5,2007,128500,OldTown
172,20,141,31770,1Story,6,5,1960,112,TA,639,0,441,1080,1656,0,0,1656,1,0,1,0,3,1,7,2,1960,2,528,210,62,0,0,0,0,0,5,2010,215000,NAmes
173,160,44,5306,2Story,7,7,1987,0,Gd,495,215,354,1064,1064,703,0,1767,1,0,2,0,2,1,5,1,1987,2,504,441,35,0,0,0,0,0,6,2006,239000,StoneBr
174,20,80,10197,1Story,6,5,1961,491,TA,288,374,700,1362,1362,0,0,1362,1,0,1,1,3,1,6,1,1961,2,504,0,20,0,0,0,0,0,6,2008,163000,NAmes
175,20,47,12416,1Story,6,5,1986,132,TA,1398,208,0,1606,1651,0,0,1651,1,0,2,0,3,1,7,1,1986,2,616,192,0,0,0,0,0,0,11,2008,184000,Timber
176,20,84,12615,1Story,6,7,1950,0,TA,477,0,725,1202,2158,0,0,2158,1,0,2,0,4,1,7,1,1950,2,576,0,29,39,0,0,0,0,6,2007,243000,Edwards
177,60,97,10029,2Story,6,5,1988,268,Gd,831,0,320,1151,1164,896,0,2060,0,1,2,1,4,1,8,1,1988,2,521,0,228,0,0,192,0,0,9,2007,211000,ClearCr
178,50,NA,13650,1.5Fin,5,5,1958,0,Gd,57,441,554,1052,1252,668,0,1920,1,0,2,0,4,1,8,1,1958,2,451,0,0,0,0,0,0,0,7,2006,172500,Sawyer
179,20,63,17423,1Story,9,5,2008,748,Ex,1904,0,312,2216,2234,0,0,2234,1,0,2,0,1,1,9,1,2009,3,1166,0,60,0,0,0,0,0,7,2009,501837,StoneBr
180,30,60,8520,1Story,5,6,1923,0,Gd,0,0,968,968,968,0,0,968,0,0,1,0,2,1,5,0,1935,2,480,0,0,184,0,0,0,0,7,2007,100000,OldTown
181,160,NA,2117,2Story,6,5,2000,456,Gd,436,0,320,756,769,756,0,1525,0,0,2,1,3,1,5,1,2000,2,440,0,0,0,0,0,0,0,6,2007,177000,Somerst
182,70,54,7588,2Story,7,6,1920,0,TA,352,0,441,793,901,901,0,1802,0,0,1,1,4,1,9,1,1920,1,216,0,0,40,0,0,0,0,7,2006,200100,Crawfor
183,20,60,9060,1Story,5,6,1957,98,TA,0,0,0,0,1340,0,0,1340,0,0,1,0,3,1,7,1,1957,1,252,116,0,0,180,0,0,0,6,2007,120000,Edwards
184,50,63,11426,1.5Fin,7,5,2003,0,TA,0,0,1362,1362,1362,720,0,2082,0,0,2,1,3,1,6,0,2003,2,484,280,238,0,0,0,0,0,6,2008,200000,OldTown
185,50,92,7438,1.5Fin,5,8,1908,0,TA,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,1986,2,576,104,0,0,0,0,0,0,6,2006,127000,BrkSide
186,75,90,22950,2.5Fin,10,9,1892,0,Gd,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,1993,3,840,0,260,0,0,410,0,0,6,2006,475000,OldTown
187,80,NA,9947,SLvl,7,5,1990,0,TA,611,0,577,1188,1217,0,0,1217,1,0,2,0,3,1,6,0,1990,2,497,168,27,0,0,0,0,0,6,2009,173000,Mitchel
188,50,60,10410,1.5Fin,5,7,1916,0,TA,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,1916,1,180,0,0,0,140,0,0,0,8,2009,135000,OldTown
189,90,64,7018,SFoyer,5,5,1979,275,TA,1086,0,0,1086,1224,0,0,1224,2,0,0,2,2,2,6,2,1979,2,528,120,0,0,0,0,0,0,6,2009,153337,SawyerW
190,120,41,4923,1Story,8,5,2001,0,Gd,1153,0,440,1593,1593,0,0,1593,1,0,1,1,0,1,5,1,2001,2,682,0,120,0,0,224,0,0,8,2008,286000,StoneBr
191,70,70,10570,2Story,8,8,1932,0,Gd,297,0,556,853,1549,1178,0,2727,0,0,2,1,3,1,10,2,1932,2,440,0,74,0,0,0,0,0,12,2007,315000,Crawfor
192,60,NA,7472,2Story,7,9,1972,138,TA,626,0,99,725,725,754,0,1479,1,0,1,1,4,1,7,0,1972,2,484,0,32,0,0,0,0,0,6,2007,184000,NAmes
193,20,68,9017,1Story,7,5,1999,0,Gd,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,1999,2,666,0,35,0,0,0,0,0,9,2009,192000,CollgCr
194,160,24,2522,2Story,7,5,2004,50,Gd,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,5,2006,130000,Edwards
195,20,60,7180,1Story,5,7,1972,0,TA,390,0,474,864,864,0,0,864,0,0,1,0,3,1,5,0,1989,1,352,0,0,0,0,0,0,0,5,2008,127000,CollgCr
196,160,24,2280,2Story,6,6,1976,0,TA,566,0,289,855,855,601,0,1456,0,0,2,1,3,1,7,1,1976,2,440,87,0,0,0,0,0,0,7,2009,148500,NPkVill
197,20,79,9416,1Story,7,5,2007,205,Ex,1126,0,600,1726,1726,0,0,1726,1,0,2,0,3,1,8,1,2007,3,786,171,138,0,0,266,0,0,9,2007,311872,Somerst
198,75,174,25419,2Story,8,4,1918,0,Gd,1036,184,140,1360,1360,1360,392,3112,1,1,2,0,4,1,8,1,1918,2,795,0,16,552,0,0,512,0,3,2006,235000,NAmes
199,75,92,5520,2.5Fin,6,6,1912,0,TA,0,0,755,755,929,929,371,2229,0,0,1,0,5,1,8,0,NA,0,0,0,198,30,0,0,0,0,7,2009,104000,OldTown
200,20,76,9591,1Story,8,5,2004,262,Gd,1088,0,625,1713,1713,0,0,1713,1,0,2,0,3,1,7,1,2004,3,856,0,26,0,0,170,0,0,1,2009,274900,NridgHt
201,20,80,8546,1Story,4,5,2003,0,TA,0,0,1121,1121,1121,0,0,1121,0,0,2,0,2,1,5,0,2003,2,440,132,64,0,0,0,0,0,3,2010,140000,Edwards
202,20,75,10125,1Story,6,6,1977,0,TA,641,279,276,1196,1279,0,0,1279,0,1,2,0,3,1,6,2,1980,2,473,238,83,0,0,0,0,0,2,2008,171500,Mitchel
203,50,50,7000,1.5Fin,6,6,1924,0,TA,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,1924,1,398,0,0,126,0,0,0,0,5,2006,112000,OldTown
204,120,NA,4438,1Story,6,5,2004,205,Gd,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,149,0,0,0,0,0,0,1,2008,149000,CollgCr
205,50,50,3500,1.5Fin,5,7,1947,0,TA,312,0,408,720,720,564,0,1284,0,0,1,1,2,1,5,0,1948,1,240,0,35,0,0,0,0,0,4,2009,110000,OldTown
206,20,99,11851,1Story,7,5,1990,0,TA,0,0,1424,1424,1442,0,0,1442,0,0,2,0,3,1,5,0,1990,2,500,0,34,0,508,0,0,0,5,2009,180500,Gilbert
207,20,40,13673,1Story,5,5,1962,0,TA,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1962,1,349,0,30,0,0,0,0,0,3,2007,143900,Sawyer
208,20,NA,12493,1Story,4,5,1960,0,TA,419,306,375,1100,1100,0,0,1100,1,0,1,0,3,1,6,1,1960,1,312,355,0,0,0,0,0,0,4,2008,141000,NAmes
209,60,NA,14364,2Story,7,5,1988,128,Gd,1065,0,92,1157,1180,882,0,2062,1,0,2,1,3,1,7,1,1988,2,454,60,55,0,0,154,0,0,4,2007,277000,SawyerW
210,20,75,8250,1Story,6,7,1964,260,TA,787,0,305,1092,1092,0,0,1092,1,0,1,0,3,1,6,0,1964,2,504,0,0,0,0,0,0,0,7,2008,145000,NAmes
211,30,67,5604,1Story,5,6,1925,0,TA,468,0,396,864,864,0,0,864,1,0,1,0,2,1,5,0,NA,0,0,0,0,96,0,0,0,0,4,2008,98000,Edwards
212,20,83,10420,1Story,6,5,2009,0,TA,36,0,1176,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2009,2,460,100,22,0,0,0,0,0,3,2010,186000,Edwards
213,60,72,8640,2Story,7,5,2009,0,TA,822,0,78,900,932,920,0,1852,1,0,2,1,3,1,7,1,2009,2,644,168,108,0,0,0,0,0,7,2009,252678,Somerst
214,20,43,13568,1Story,5,5,1995,0,TA,716,0,274,990,990,0,0,990,0,1,1,0,3,1,5,0,1996,2,576,224,0,0,0,0,0,0,7,2006,156000,CollgCr
215,60,NA,10900,2Story,6,7,1977,153,TA,378,0,311,689,689,703,0,1392,0,0,1,1,3,1,6,0,1977,1,299,0,36,0,0,0,0,450,3,2010,161750,CollgCr
216,20,72,10011,1Story,5,6,1957,64,TA,360,0,710,1070,1236,0,0,1236,0,1,1,0,2,1,6,1,1957,1,447,0,0,0,0,0,0,0,5,2006,134450,NAmes
217,20,65,8450,1Story,7,5,2004,266,Gd,946,0,490,1436,1436,0,0,1436,1,0,2,0,3,1,8,0,2004,2,484,139,98,0,0,0,0,0,4,2008,210000,CollgCr
218,70,57,9906,2Story,4,4,1925,0,TA,0,0,686,686,810,518,0,1328,0,0,1,0,3,1,8,0,1940,1,210,0,172,60,0,0,0,0,9,2006,107000,OldTown
219,50,NA,15660,1.5Fin,7,9,1939,312,Gd,341,0,457,798,1137,817,0,1954,0,1,1,1,3,1,8,2,1939,2,431,0,119,150,0,0,0,0,5,2008,311500,Crawfor
220,120,43,3010,1Story,7,5,2005,16,Gd,16,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2005,2,438,108,0,0,0,0,0,0,3,2006,167240,Blmngtn
221,20,73,8990,1Story,7,5,2006,0,Gd,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006,2,675,351,33,0,0,0,0,0,4,2006,204900,CollgCr
222,60,NA,8068,2Story,6,5,2002,0,Gd,0,0,1010,1010,1010,1257,0,2267,0,0,2,1,4,1,8,1,2002,2,390,120,46,0,0,0,0,0,12,2009,200000,Gilbert
223,60,85,11475,2Story,6,6,1975,0,TA,550,0,163,713,811,741,0,1552,1,0,2,1,3,1,6,1,1975,2,434,209,208,0,0,0,0,0,2,2006,179900,NWAmes
224,20,70,10500,1Story,4,6,1971,0,TA,524,180,160,864,864,0,0,864,0,0,1,0,2,1,4,0,1989,2,576,216,0,0,0,0,0,0,3,2009,97000,NAmes
225,20,103,13472,1Story,10,5,2003,922,Ex,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,2003,3,968,248,105,0,0,0,0,0,6,2009,386250,NridgHt
226,160,21,1680,2Story,5,5,1971,142,TA,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1991,1,280,0,0,0,0,0,0,0,5,2009,112000,BrDale
227,60,82,9950,2Story,7,5,1995,290,Gd,565,0,638,1203,1214,1306,0,2520,0,0,2,1,4,1,9,1,1995,3,721,224,114,0,0,0,0,0,6,2007,290000,NoRidge
228,160,21,1869,2Story,6,6,1970,127,TA,321,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1987,1,280,0,0,0,0,0,0,0,9,2008,106000,BrDale
229,20,70,8521,1Story,5,5,1967,0,TA,842,0,70,912,912,0,0,912,0,0,1,0,3,1,5,1,1974,1,336,0,0,0,0,0,0,0,5,2010,125000,Sawyer
230,120,43,3182,1Story,7,5,2005,16,Gd,16,0,1357,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2005,2,430,143,20,0,0,0,0,0,5,2009,192500,Blmngtn
231,20,73,8760,1Story,6,6,1959,220,TA,0,0,1194,1194,1194,0,0,1194,1,0,1,0,3,1,6,0,1959,1,312,0,0,120,0,0,0,0,4,2010,148000,NAmes
232,60,174,15138,2Story,8,5,1995,506,Gd,689,0,773,1462,1490,1304,0,2794,1,0,2,1,4,1,9,1,1995,3,810,0,146,202,0,0,0,0,7,2009,403000,NoRidge
233,160,21,1680,2Story,6,5,1972,297,TA,0,0,483,483,483,504,0,987,0,0,1,1,2,1,5,1,1972,1,288,0,0,0,0,0,0,0,6,2006,94500,BrDale
234,20,75,10650,1Story,5,6,1976,0,TA,182,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1976,1,308,365,0,0,0,0,0,0,2,2010,128200,CollgCr
235,60,NA,7851,2Story,6,5,2002,NA,Gd,625,0,235,860,860,1100,0,1960,1,0,2,1,4,1,8,2,2002,2,440,288,48,0,0,0,0,0,5,2010,216500,Gilbert
236,160,21,1680,2Story,6,3,1971,604,TA,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1971,1,264,0,0,0,0,0,0,0,8,2008,89500,BrDale
237,20,65,8773,1Story,7,5,2004,98,Gd,24,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2004,2,494,132,105,0,0,0,0,0,5,2010,185500,CollgCr
238,60,NA,9453,2Story,7,7,1993,0,Gd,402,0,594,996,1014,730,0,1744,0,0,2,1,3,1,7,0,1993,2,457,370,70,0,238,0,0,0,2,2010,194500,SawyerW
239,20,93,12030,1Story,8,5,2007,254,Ex,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2007,3,818,168,228,0,0,0,0,0,12,2007,318000,NridgHt
240,50,52,8741,1.5Fin,6,4,1945,0,TA,94,0,641,735,798,689,0,1487,0,0,1,1,3,1,7,1,1949,1,220,0,140,0,0,0,0,0,4,2010,113000,Edwards
241,20,75,9000,1Story,8,5,2008,36,Gd,1078,0,488,1566,1566,0,0,1566,1,0,2,0,3,1,7,0,2008,2,750,144,168,0,0,0,0,0,4,2010,262500,Somerst
242,30,40,3880,1Story,5,9,1945,0,TA,329,0,357,686,866,0,0,866,0,0,1,0,2,1,4,0,NA,0,0,58,42,0,0,0,0,0,8,2007,110500,OldTown
243,50,63,5000,1.5Fin,5,4,1900,0,TA,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1940,1,352,0,0,77,0,0,0,0,4,2006,79000,OldTown
244,160,75,10762,2Story,6,6,1980,0,TA,0,0,626,626,626,591,0,1217,0,0,1,1,3,1,6,1,1980,1,288,0,28,0,0,0,0,0,4,2009,120000,SawyerW
245,60,NA,8880,2Story,7,5,1994,0,Gd,695,0,253,948,1222,888,0,2110,1,0,2,1,3,1,8,2,1994,2,463,0,130,0,0,0,0,0,5,2010,205000,SawyerW
246,20,80,10400,1Story,7,5,1988,102,TA,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,1988,2,604,197,39,0,0,0,0,0,6,2006,241500,NWAmes
247,190,69,9142,2Story,6,8,1910,0,TA,0,0,1020,1020,908,1020,0,1928,0,0,2,0,4,2,9,0,1910,1,440,0,60,112,0,0,0,0,4,2006,137000,OldTown
248,20,75,11310,1Story,6,5,1954,0,TA,0,0,1367,1367,1375,0,0,1375,0,0,1,0,2,1,5,1,1954,2,451,0,30,0,0,0,0,0,6,2006,140000,NAmes
249,60,72,11317,2Story,7,5,2003,101,Gd,0,0,840,840,840,828,0,1668,0,0,2,1,3,1,8,0,2003,2,500,144,68,0,0,0,0,0,9,2007,180000,CollgCr
250,50,NA,159000,1.5Fin,6,7,1958,472,Gd,697,0,747,1444,1444,700,0,2144,0,1,2,0,4,1,7,2,1958,2,389,0,98,0,0,0,0,500,6,2007,277000,ClearCr
251,30,55,5350,1Story,3,2,1940,0,TA,0,0,728,728,1306,0,0,1306,0,0,1,0,3,1,6,0,NA,0,0,263,0,0,0,0,0,450,5,2010,76500,BrkSide
252,120,44,4750,1Story,8,5,2006,481,Gd,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,2006,2,538,123,0,0,0,153,0,0,12,2007,235000,Crawfor
253,60,65,8366,2Story,6,5,2004,0,Gd,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2004,2,520,138,45,0,0,0,0,0,12,2008,173000,SawyerW
254,80,85,9350,SLvl,6,7,1964,108,TA,270,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,1964,1,309,333,0,0,0,0,0,0,10,2007,158000,NAmes
255,20,70,8400,1Story,5,6,1957,0,TA,922,0,392,1314,1314,0,0,1314,1,0,1,0,3,1,5,0,1957,1,294,250,0,0,0,0,0,0,6,2010,145000,NAmes
256,60,66,8738,2Story,7,5,1999,302,Gd,0,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,1999,2,429,192,0,0,0,0,0,0,2,2006,230000,Gilbert
257,60,64,8791,2Story,6,5,2003,0,Gd,503,0,361,864,864,864,0,1728,0,0,2,1,3,1,7,0,2003,2,673,216,56,0,0,0,0,0,5,2008,207500,Somerst
258,20,68,8814,1Story,7,5,2006,180,Gd,1334,0,270,1604,1604,0,0,1604,1,0,2,1,3,1,8,1,2006,2,660,123,110,0,0,0,0,0,3,2009,220000,CollgCr
259,60,80,12435,2Story,7,5,2001,172,Gd,361,0,602,963,963,829,0,1792,0,0,2,1,3,1,7,1,2001,2,564,0,96,0,245,0,0,0,5,2008,231500,CollgCr
260,20,70,12702,1Story,5,5,1956,0,TA,0,0,0,0,882,0,0,882,0,0,1,0,2,1,4,0,1956,1,308,0,45,0,0,0,0,0,12,2008,97000,OldTown
261,80,120,19296,SLvl,6,5,1962,399,TA,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,1991,2,884,0,0,252,0,0,0,0,5,2009,176000,NAmes
262,60,69,9588,2Story,8,5,2007,270,Gd,0,0,1482,1482,1482,1092,0,2574,0,0,2,1,3,1,10,1,2007,3,868,0,148,0,0,0,0,0,11,2007,276000,CollgCr
263,80,88,8471,SLvl,6,7,1977,46,TA,506,0,0,506,1212,0,0,1212,1,0,1,0,3,1,6,1,1978,2,492,292,12,0,0,0,0,0,7,2006,151000,Sawyer
264,50,50,5500,1.5Fin,5,7,1929,0,TA,234,692,0,926,926,0,390,1316,1,0,1,0,3,1,6,0,1974,2,484,0,0,0,0,0,0,0,4,2010,130000,OldTown
265,30,30,5232,1Story,5,5,1925,0,TA,0,0,680,680,764,0,0,764,0,0,1,0,2,1,4,0,1965,2,504,0,0,0,0,0,0,0,6,2008,73000,OldTown
266,20,78,12090,1Story,6,6,1981,210,TA,588,228,606,1422,1422,0,0,1422,0,0,2,0,3,1,7,1,1981,2,576,276,0,0,0,0,0,0,6,2008,175500,NWAmes
267,60,70,11207,2Story,6,5,1997,0,TA,714,0,88,802,802,709,0,1511,1,0,2,1,3,1,8,1,1997,2,413,95,75,0,0,0,0,0,6,2006,185000,Gilbert
268,75,60,8400,2.5Fin,5,8,1939,0,TA,378,0,342,720,1052,720,420,2192,0,0,2,1,4,1,8,1,1939,1,240,262,24,0,0,0,0,0,7,2008,179500,SWISU
269,30,71,6900,1Story,5,6,1940,0,TA,403,125,212,740,778,0,0,778,0,0,1,0,2,1,4,1,1966,1,924,0,25,0,0,0,0,0,2,2008,120500,IDOTRR
270,20,NA,7917,1Story,6,7,1976,174,TA,751,0,392,1143,1113,0,0,1113,1,0,1,1,3,1,6,1,1987,1,504,370,30,0,0,0,0,0,5,2007,148000,Edwards
271,60,84,10728,2Story,8,5,2006,0,Gd,0,0,1095,1095,1095,844,0,1939,0,0,2,1,3,1,8,1,2006,3,1053,192,51,0,0,0,0,0,8,2006,266000,Somerst
272,20,73,39104,1Story,7,7,1954,0,TA,226,1063,96,1385,1363,0,0,1363,1,0,1,0,2,1,5,2,1954,2,439,81,0,0,0,0,0,0,4,2008,241500,ClearCr
273,60,92,11764,2Story,8,7,1999,348,Gd,524,0,628,1152,1164,1106,0,2270,0,0,2,1,4,1,9,1,1999,3,671,132,57,0,0,0,0,0,4,2010,290000,NoRidge
274,20,80,9600,1Story,6,6,1958,183,TA,620,620,0,1240,1632,0,0,1632,1,0,2,0,3,1,6,1,1958,1,338,289,0,0,0,0,0,0,4,2009,139000,NAmes
275,20,76,8314,1Story,5,7,1982,0,TA,546,0,270,816,816,0,0,816,0,0,1,0,2,1,5,0,1982,1,264,168,0,0,0,0,0,0,6,2007,124500,Mitchel
276,50,55,7264,1.5Fin,7,7,1925,0,Gd,0,0,952,952,952,596,0,1548,0,0,2,1,3,1,5,0,1978,2,672,74,0,0,0,144,0,0,10,2009,205000,BrkSide
277,20,129,9196,1Story,7,5,2003,0,Gd,0,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2003,2,573,100,150,0,0,0,0,0,4,2010,201000,Mitchel
278,20,140,19138,1Story,4,5,1951,0,TA,120,0,744,864,864,0,0,864,0,0,1,0,2,1,4,0,1951,2,400,0,0,0,0,0,0,0,6,2010,141000,Gilbert
279,20,107,14450,1Story,9,5,2006,315,Ex,0,0,2121,2121,2121,0,0,2121,0,0,2,1,3,1,8,1,2007,3,732,124,98,0,0,142,0,0,5,2007,415298,NridgHt
280,60,83,10005,2Story,7,5,1977,299,TA,392,0,768,1160,1156,866,0,2022,0,0,2,1,4,1,8,1,1977,2,505,288,117,0,0,0,0,0,3,2008,192000,ClearCr
281,60,82,11287,2Story,7,6,1989,340,Gd,421,0,386,807,1175,807,0,1982,0,0,2,1,3,1,7,1,1989,2,575,0,84,0,196,0,0,0,1,2007,228500,SawyerW
282,20,60,7200,1Story,6,5,2006,68,Gd,905,0,357,1262,1262,0,0,1262,0,0,2,0,2,1,5,0,2006,2,572,0,120,0,0,0,0,0,5,2006,185000,Somerst
283,120,34,5063,1Story,7,5,2007,166,Gd,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,0,0,4,2009,207500,NridgHt
284,20,74,9612,1Story,8,5,2008,72,Gd,0,0,1468,1468,1468,0,0,1468,0,0,2,0,3,1,6,1,2008,3,898,210,150,0,0,0,0,0,12,2009,244600,Somerst
285,120,50,8012,1Story,6,5,1992,0,Gd,430,0,1145,1575,1575,0,0,1575,1,0,2,0,2,1,5,0,1992,2,529,0,0,52,0,0,0,0,7,2007,179200,SawyerW
